Short Label Question,Attributes,Audience %,Data point %,Universe,Index,Responses
Number of Domestic Vacations Planned,9-10,0.0,0.0,0,0.0,0
Number of Domestic Vacations Planned,More than 10,1.9,0.3,127740,73.8,3
Number of International Vacations Planned,0,18.4,0.2,1250922,49.0,31
Number of International Vacations Planned,1-2,52.4,0.6,3571104,143.4,77
Number of International Vacations Planned,3-4,22.1,0.7,1506642,159.5,29
Number of International Vacations Planned,5-6,4.0,0.3,270960,70.3,6
Number of International Vacations Planned,7-8,1.3,0.1,90540,35.7,2
Number of International Vacations Planned,9-10,1.2,0.4,80589,106.3,2
Number of International Vacations Planned,More than 10,0.7,0.2,45270,39.4,1
Number of Domestic Business Trips Planned,0 / Not relevant to me,59.5,0.5,4052873,117.0,89
Number of Domestic Business Trips Planned,1-2,13.9,0.3,946538,65.1,22
Number of Domestic Business Trips Planned,3-4,13.8,0.5,941368,109.5,18
Number of Domestic Business Trips Planned,5-6,5.6,0.3,384964,65.1,8
Number of Domestic Business Trips Planned,7-8,1.7,0.2,113287,51.0,2
Number of Domestic Business Trips Planned,9-10,1.2,0.4,81331,94.4,2
Number of Domestic Business Trips Planned,More than 10,4.3,0.9,295664,214.4,7
Number of International Business Trips Planned,0 / Not relevant to me,75.6,0.5,5154859,124.9,114
Number of International Business Trips Planned,1-2,5.6,0.1,379098,32.1,9
Number of International Business Trips Planned,3-4,10.0,0.4,684193,102.1,13
Number of International Business Trips Planned,5-6,3.3,0.2,225966,47.3,4
Number of International Business Trips Planned,7-8,0.0,0.0,0,0.0,0
Number of International Business Trips Planned,9-10,2.3,0.8,155327,197.8,3
Number of International Business Trips Planned,More than 10,3.2,0.9,216585,224.2,5
International Vacation Planning for Next Year,I've booked / arranged transport for some / all of my trips,21.8,0.6,1489021,146.0,27
International Vacation Planning for Next Year,I've booked / arranged accommodation for some / all of my trips,24.0,0.6,1633629,150.4,32
International Vacation Planning for Next Year,I've booked / arranged activities for some / all of my trips,19.2,0.5,1307267,122.3,27
International Vacation Planning for Next Year,I've made plans but not booked / arranged them yet,32.5,0.7,2215255,171.4,47
International Vacation Planning for Next Year,I have some ideas,12.7,0.5,866899,122.0,22
International Vacation Planning for Next Year,I haven't thought about it yet,1.6,0.2,109443,47.8,3
Domestic Vacation Planning for Next Year,I've booked / arranged transport for some / all of my trips,28.1,0.6,1912269,148.4,40
Domestic Vacation Planning for Next Year,I've booked / arranged accommodation for some / all of my trips,33.0,0.7,2250539,162.7,46
Domestic Vacation Planning for Next Year,I've booked / arranged activities for some / all of my trips,30.8,0.6,2097444,150.1,42
Domestic Vacation Planning for Next Year,I've made plans but not booked / arranged them yet,30.6,0.5,2086256,125.3,48
Domestic Vacation Planning for Next Year,I have some ideas,13.7,0.4,933201,87.1,21
Domestic Vacation Planning for Next Year,I haven't thought about it yet,3.4,0.2,229279,55.6,6
Length of Domestic Vacation Planned,Mini-breaks / long weekends (1-4 days),62.3,0.7,4243833,156.5,93
Length of Domestic Vacation Planned,Week away (5-7 days),64.7,0.7,4412332,156.9,99
Length of Domestic Vacation Planned,More than a week away,23.6,0.7,1605651,158.0,34
Length of Domestic Vacation Typically Taken,Mini-breaks / long weekends (1-4 days),61.0,0.5,4159582,130.4,90
Length of Domestic Vacation Typically Taken,Week away (5-7 days),68.0,0.6,4635055,155.7,105
Length of Domestic Vacation Typically Taken,More than a week away,26.3,0.6,1793829,152.9,40
Length of Domestic Vacation Typically Taken,I do not typically do this,2.3,0.1,156146,16.4,3
Length of International Vacation Planned,Mini-breaks / long weekends (1-4 days),21.5,0.5,1466602,118.6,30
Length of International Vacation Planned,Week away (5-7 days),48.8,0.6,3328208,145.4,69
Length of International Vacation Planned,More than a week away,36.8,0.8,2509499,198.1,54
Length of International Vacation Typically Taken,Mini-breaks / long weekends (1-4 days),13.0,0.3,885259,64.2,19
Length of International Vacation Typically Taken,Week away (5-7 days),47.9,0.5,3263007,127.9,68
Length of International Vacation Typically Taken,More than a week away,45.6,0.8,3106187,192.3,67
Length of International Vacation Typically Taken,I do not typically do this,11.4,0.1,777907,34.7,19
Length of Domestic Business Trips,1 day / overnight,3.4,0.2,230507,53.3,6
Length of Domestic Business Trips,2-3 days,20.5,0.4,1393997,91.2,29
Length of Domestic Business Trips,4-5 days,10.4,0.3,711120,81.5,15
Length of Domestic Business Trips,6-7 days,2.9,0.3,200597,67.4,4
Length of Domestic Business Trips,More than 1 week,3.3,0.4,226933,103.2,5
Length of International Business Trips,1 day / overnight,1.6,0.2,105958,48.3,2
Length of International Business Trips,2-3 days,9.2,0.3,625400,61.5,13
Length of International Business Trips,4-5 days,8.0,0.3,542763,66.4,10
Length of International Business Trips,6-7 days,3.4,0.3,228516,64.5,6
Length of International Business Trips,More than 1 week,2.3,0.2,158531,56.5,3
Booking Timeframe - Longer Journeys,Accommodation - 9 months or more - 6-9 months - 3-6 months - 1-2 months - Less than 1 month,91.7,0.5,6252507,122.1,137
Booking Timeframe - Longer Journeys,Transport - 9 months or more - 6-9 months - 3-6 months - 1-2 months - Less than 1 month,91.7,0.5,6252507,122.1,137
Booking Timeframe - Shorter Journeys,Accommodation - 9 months or more - 6-9 months - 3-6 months - 1-2 months - Less than 1 month,76.9,0.5,5241140,122.7,113
Booking Timeframe - Shorter Journeys,Transport - 9 months or more - 6-9 months - 3-6 months - 1-2 months - Less than 1 month,76.9,0.5,5241140,122.7,113
Advance Booking,Book excursions / day-trips / sightseeing tours - Most of the time - Sometimes - Rarely - Never,98.3,0.5,6698893,109.9,146
Advance Booking,"Book leisure activities (e.g. watersports, museum tickets, food tastings) - Most of the time - Sometimes - Rarely - Never",98.3,0.5,6698893,109.9,146
Accommodation Types for Domestic Vacations Planned,A second home owned by myself / family / friends,8.3,0.3,567946,68.3,13
Accommodation Types for Domestic Vacations Planned,Boat / ship,0.0,0.0,0,0.0,0
Accommodation Types for Domestic Vacations Planned,Campervan / Motorhome / RV,3.3,0.2,223520,40.5,6
Accommodation Types for Domestic Vacations Planned,Caravan / static home / camper trailer,2.0,0.1,137875,25.8,3
Accommodation Types for Domestic Vacations Planned,Chalet / lodge,10.5,0.7,714093,165.6,17
Accommodation Types for Domestic Vacations Planned,Guesthouse / bed and breakfast,10.5,0.2,714974,47.3,16
Accommodation Types for Domestic Vacations Planned,Hostel,3.6,0.2,243740,40.4,5
Accommodation Types for Domestic Vacations Planned,Hotel / Motel,84.2,0.8,5739023,187.0,123
Accommodation Types for Domestic Vacations Planned,Rented vacation home,31.3,0.8,2132573,204.1,46
Accommodation Types for Domestic Vacations Planned,Stayed with friends / family,34.7,0.7,2366546,160.3,48
Accommodation Types for Domestic Vacations Planned,Tent / campsite,5.9,0.2,404569,58.2,10
Accommodation Types for Domestic Vacations Planned,Other,3.4,0.8,230700,199.8,5
Accommodation Types for International Vacations Planned,A second home owned by myself / family / friends,4.6,0.2,314015,50.5,7
Accommodation Types for International Vacations Planned,Boat / ship,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Planned,Campervan / Motorhome / RV,2.3,0.1,155327,35.8,3
Accommodation Types for International Vacations Planned,Caravan / static home / camper trailer,1.3,0.1,85297,19.2,2
Accommodation Types for International Vacations Planned,Chalet / lodge,11.3,0.9,770002,211.4,16
Accommodation Types for International Vacations Planned,Guesthouse / bed and breakfast,11.9,0.3,812129,65.4,17
Accommodation Types for International Vacations Planned,Hostel,3.5,0.2,241675,53.3,5
Accommodation Types for International Vacations Planned,Hotel / Motel,73.4,0.9,5002914,221.6,103
Accommodation Types for International Vacations Planned,Rented vacation home,19.5,0.7,1329159,158.2,24
Accommodation Types for International Vacations Planned,Stayed with friends / family,12.5,0.4,852601,99.2,19
Accommodation Types for International Vacations Planned,Tent / campsite,4.6,0.3,312744,66.9,7
Accommodation Types for International Vacations Planned,Other,5.7,2.1,389474,498.8,8
Accommodation Types for Business Travel,Conference center,3.3,0.2,223151,39.4,5
Accommodation Types for Business Travel,Hostel,4.9,0.2,334280,59.7,7
Accommodation Types for Business Travel,Hotel / Motel,40.6,0.5,2765219,119.4,59
Accommodation Types for Business Travel,Rented vacation home,3.6,0.1,242689,34.2,5
Accommodation Types for Business Travel,Stay with friends / family,3.6,0.1,245311,27.5,5
Accommodation Types for Business Travel,Other,1.0,0.3,70639,76.9,1
Transport Types for Domestic Vacations Planned,Boat / ship,6.1,0.4,413637,106.2,8
Transport Types for Domestic Vacations Planned,Bus / coach,5.9,0.1,399160,32.9,8
Transport Types for Domestic Vacations Planned,Campervan / Motorhome / RV,2.7,0.2,181676,37.0,5
Transport Types for Domestic Vacations Planned,Motorbike,0.7,0.0,45270,10.0,1
Transport Types for Domestic Vacations Planned,Own Car,58.6,0.8,3994586,187.2,89
Transport Types for Domestic Vacations Planned,Plane,72.3,1.0,4929284,233.4,105
Transport Types for Domestic Vacations Planned,Rental car,19.8,0.7,1351064,162.7,29
Transport Types for Domestic Vacations Planned,Train,9.4,0.1,642932,28.1,13
Transport Types for Domestic Vacations Planned,Other,0.7,0.3,47335,63.1,1
Transport Types for International Vacations Planned,Boat / ship,11.9,0.5,814157,111.3,16
Transport Types for International Vacations Planned,Bus / coach,3.6,0.2,247400,41.6,6
Transport Types for International Vacations Planned,Campervan / Motorhome / RV,0.6,0.0,42648,10.6,1
Transport Types for International Vacations Planned,Motorbike,1.3,0.1,87918,29.5,2
Transport Types for International Vacations Planned,Own Car,17.3,0.7,1180966,167.9,25
Transport Types for International Vacations Planned,Plane,74.4,0.6,5070285,151.6,107
Transport Types for International Vacations Planned,Rental car,10.7,0.5,728914,127.0,15
Transport Types for International Vacations Planned,Train,6.0,0.2,408819,52.1,9
Transport Types for International Vacations Planned,Other,2.2,0.5,148776,127.0,3
Transport Types for Business Travel,Bus / coach,3.6,0.1,243245,28.3,5
Transport Types for Business Travel,Car,17.1,0.4,1164809,91.8,26
Transport Types for Business Travel,Plane,32.7,0.5,2229417,117.7,47
Transport Types for Business Travel,Taxi,6.2,0.3,424596,75.6,9
Transport Types for Business Travel,Train,4.0,0.1,276011,20.3,6
Transport Types for Business Travel,Other,0.7,0.2,47335,45.0,1
Company for Domestic and International Vacations,By myself,30.5,0.4,2076843,105.5,43
Company for Domestic and International Vacations,My child(ren) / other family member(s),49.9,0.5,3401483,110.6,74
Company for Domestic and International Vacations,My friend(s),33.3,0.4,2272489,87.8,49
Company for Domestic and International Vacations,My partner,71.7,0.8,4887989,180.9,108
Company for Domestic and International Vacations,My pet(s),13.1,0.6,892251,151.8,22
Company for Domestic and International Vacations,Parents / Grandparents,0.0,0.0,0,0.0,0
Company for Domestic and International Vacations,Travel groups,5.5,0.2,373968,43.0,7
Company on Domestic Vacations,By myself,23.4,0.4,1597991,104.4,34
Company on Domestic Vacations,My child(ren) / other family member(s),46.6,0.5,3177696,124.4,70
Company on Domestic Vacations,My friend(s),22.8,0.3,1556323,75.9,32
Company on Domestic Vacations,My partner,68.5,0.8,4672036,200.3,103
Company on Domestic Vacations,My pet(s),10.9,0.8,739837,182.3,18
Company on Domestic Vacations,Parents / Grandparents,0.0,0.0,0,0.0,0
Company on Domestic Vacations,Travel groups,3.8,0.2,256762,49.0,4
Company on International Vacations,By myself,23.1,0.5,1571349,130.6,30
Company on International Vacations,My child(ren) / other family member(s),36.7,0.5,2499887,131.9,51
Company on International Vacations,My friend(s),24.0,0.4,1633612,104.2,37
Company on International Vacations,My partner,61.8,0.9,4212318,218.8,92
Company on International Vacations,My pet(s),6.4,0.6,436805,147.1,10
Company on International Vacations,Parents / Grandparents,0.0,0.0,0,0.0,0
Company on International Vacations,Travel groups,2.4,0.1,162476,30.4,4
Responsibility for Booking,Either me or my partner,26.6,0.7,1809863,161.8,38
Responsibility for Booking,Me,63.6,0.5,4333223,130.5,95
Responsibility for Booking,My friend / roommate / housemate,2.3,0.1,157392,19.3,3
Responsibility for Booking,My partner,5.8,0.3,398415,63.8,10
Responsibility for Booking,Parents / Grandparents,0.0,0.0,0,0.0,0
Responsibility for Booking,Other,0.0,0.0,0,0.0,0
Factors Influencing Choice of Destination,Accommodation options,49.1,0.8,3343342,185.7,73
Factors Influencing Choice of Destination,Activities / sports,29.4,0.7,2006891,161.1,44
Factors Influencing Choice of Destination,Beach / pool,44.7,0.7,3046990,179.5,66
Factors Influencing Choice of Destination,Being pet-friendly,7.4,0.4,506897,86.0,12
Factors Influencing Choice of Destination,Cost / value-for-money,40.9,0.4,2785976,105.4,59
Factors Influencing Choice of Destination,Culture,52.4,0.9,3573924,209.5,80
Factors Influencing Choice of Destination,Ease of getting there,42.2,0.6,2879739,139.1,64
Factors Influencing Choice of Destination,Events / excursions,42.5,0.9,2894884,206.0,65
Factors Influencing Choice of Destination,Experiencing something new,64.9,0.8,4425629,190.2,96
Factors Influencing Choice of Destination,Familiarity,10.5,0.3,718037,69.7,16
Factors Influencing Choice of Destination,Family-friendly options,28.7,0.5,1953646,109.1,42
Factors Influencing Choice of Destination,Fine dining,39.1,0.9,2663793,216.9,61
Factors Influencing Choice of Destination,Fun / excitement,52.1,0.6,3548021,139.7,78
Factors Influencing Choice of Destination,Good weather / climate,60.9,0.6,4152575,152.9,93
Factors Influencing Choice of Destination,Local cuisine / food and drink,55.3,0.6,3768767,145.0,87
Factors Influencing Choice of Destination,Nightlife,14.4,0.5,981770,112.1,21
Factors Influencing Choice of Destination,Quiet / secluded areas,20.5,0.5,1399509,114.1,29
Factors Influencing Choice of Destination,Relaxation,66.8,0.8,4550375,191.5,102
Factors Influencing Choice of Destination,Reviews / recommendations,32.1,0.6,2190417,145.3,48
Factors Influencing Choice of Destination,Security / safety,64.0,0.7,4362760,175.2,95
Factors Influencing Choice of Destination,Sights / attractions to visit,58.9,0.6,4016488,145.0,91
Factors Influencing Choice of Destination,Time difference,12.6,0.6,857918,143.4,19
Factors Influencing Choice of Destination,Time to get there,27.6,0.4,1879798,105.7,38
Factors Influencing Choice of Destination,Understanding the language,24.0,0.5,1638490,132.0,28
Factors Influencing Choice of Destination,Covid-19 status / restrictions (To Q1 2023),20.1,0.4,1370538,100.5,27
Factors Influencing Choice of Destination,None of these,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Planned,Enjoying yourself / relaxing,79.8,0.7,5438899,175.7,118
Reasons for Domestic Vacations Planned,Experiencing a new place / culture,44.8,0.6,3050752,138.2,65
Reasons for Domestic Vacations Planned,Explore the outdoors / adventure,46.3,0.9,3156364,214.1,71
Reasons for Domestic Vacations Planned,Luxury / treating yourself / others,48.0,0.8,3274653,200.8,68
Reasons for Domestic Vacations Planned,Once-in-a-lifetime experience,21.0,0.6,1430638,147.8,29
Reasons for Domestic Vacations Planned,To attend a music festival,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Planned,To do new / exciting activities,48.5,0.8,3303643,197.1,69
Reasons for Domestic Vacations Planned,To enjoy better weather,40.5,0.7,2761979,167.7,58
Reasons for Domestic Vacations Planned,To visit museums or tourist sites,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Planned,To visit religious monuments / sites,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Planned,To watch sport,13.6,0.6,927829,154.3,18
Reasons for Domestic Vacations Planned,To use up time off (to Q1 2024),28.8,0.7,1962869,162.4,40
Reasons for Domestic Vacations Planned,Other,5.5,0.7,374024,174.8,9
Reasons for Domestic Vacations Typically Taken,Enjoying yourself / relaxing,0.5,0.1,33996,22.7,1
Reasons for Domestic Vacations Typically Taken,Experiencing a new place / culture,0.5,0.2,33996,47.0,1
Reasons for Domestic Vacations Typically Taken,Explore the outdoors / adventure,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,Luxury / treating yourself / others,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,Once-in-a-lifetime experience,0.5,0.4,33996,101.9,1
Reasons for Domestic Vacations Typically Taken,To attend a music festival,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,To do new / exciting activities,0.5,0.3,33996,71.7,1
Reasons for Domestic Vacations Typically Taken,To enjoy better weather,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,To visit museums or tourist sites,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,To visit religious monuments / sites,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,To watch sport,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,To use up time off (to Q1 2024),0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,Other,0.0,0.0,0,0.0,0
Reasons for International Vacations Planned,Enjoying yourself / relaxing,58.8,0.8,4009943,202.9,79
Reasons for International Vacations Planned,Experiencing a new place / culture,57.3,0.8,3902546,203.4,81
Reasons for International Vacations Planned,Explore the outdoors / adventure,31.9,0.9,2172133,209.8,43
Reasons for International Vacations Planned,Luxury / treating yourself / others,36.8,0.9,2504896,206.4,54
Reasons for International Vacations Planned,Once-in-a-lifetime experience,31.3,0.8,2133232,195.0,44
Reasons for International Vacations Planned,To attend a music festival,0.0,0.0,0,0.0,0
Reasons for International Vacations Planned,To do new / exciting activities,39.3,0.9,2679273,205.4,56
Reasons for International Vacations Planned,To enjoy better weather,24.7,0.6,1686475,144.4,34
Reasons for International Vacations Planned,To try new food,31.3,0.8,2130587,194.8,40
Reasons for International Vacations Planned,To visit museums or tourist sites,0.0,0.0,0,0.0,0
Reasons for International Vacations Planned,To visit religious monuments / sites,0.0,0.0,0,0.0,0
Reasons for International Vacations Planned,To watch sport,9.9,0.6,677977,139.5,12
Reasons for International Vacations Planned,To use up time off (to Q1 2024),17.9,0.7,1217284,163.8,26
Reasons for International Vacations Planned,Other,5.2,1.2,353680,280.2,7
Reasons for International Vacations Typically Taken,Enjoying yourself / relaxing,8.5,0.9,576219,208.7,14
Reasons for International Vacations Typically Taken,Experiencing a new place / culture,9.0,0.9,616006,206.5,15
Reasons for International Vacations Typically Taken,Explore the outdoors / adventure,3.6,0.9,245130,223.2,6
Reasons for International Vacations Typically Taken,Luxury / treating yourself / others,5.9,1.1,400744,261.4,10
Reasons for International Vacations Typically Taken,Once-in-a-lifetime experience,5.1,0.9,349810,219.2,9
Reasons for International Vacations Typically Taken,To attend a music festival,0.0,0.0,0,0.0,0
Reasons for International Vacations Typically Taken,To do new / exciting activities,8.1,1.6,550660,385.1,14
Reasons for International Vacations Typically Taken,To enjoy better weather,3.1,0.6,213976,141.9,5
Reasons for International Vacations Typically Taken,To try new food,3.8,0.7,261545,174.4,7
Reasons for International Vacations Typically Taken,To visit museums or tourist sites,0.0,0.0,0,0.0,0
Reasons for International Vacations Typically Taken,To visit religious monuments / sites,0.0,0.0,0,0.0,0
Reasons for International Vacations Typically Taken,To watch sport,0.7,0.4,47335,101.3,1
Reasons for International Vacations Typically Taken,To use up time off (to Q1 2024),1.4,0.5,92605,117.7,2
Reasons for International Vacations Typically Taken,Other,1.1,1.0,72392,252.3,1
Asia Pacific Locations,Australia,5.2,0.3,356885,64.8,8
Asia Pacific Locations,Cambodia,0.7,0.1,50216,27.0,1
Asia Pacific Locations,China,0.0,0.0,0,0.0,0
Asia Pacific Locations,Hong Kong,0.0,0.0,0,0.0,0
Asia Pacific Locations,India,5.5,1.2,376793,288.2,7
Asia Pacific Locations,Indonesia,0.7,0.1,50216,17.4,1
Asia Pacific Locations,Japan,8.3,0.4,562661,87.9,13
Asia Pacific Locations,Malaysia,1.8,0.1,120970,23.1,3
Asia Pacific Locations,Maldives,2.1,0.1,141043,24.1,3
Asia Pacific Locations,New Zealand,4.5,0.3,307980,62.1,7
Asia Pacific Locations,Singapore,3.6,0.1,248710,34.3,4
Asia Pacific Locations,South Korea,2.9,0.2,199074,50.0,4
Asia Pacific Locations,Sri Lanka,0.0,0.0,0,0.0,0
Asia Pacific Locations,Taiwan,0.0,0.0,0,0.0,0
Asia Pacific Locations,Thailand,3.1,0.1,213856,29.8,5
Asia Pacific Locations,The Philippines,0.0,0.0,0,0.0,0
Asia Pacific Locations,Vietnam,2.2,0.3,152338,63.3,4
Asia Pacific Locations,Other Asian Pacific Destination,1.4,0.2,96774,45.0,3
Asia Pacific Locations,Other Central Asian Destination,0.0,0.0,0,0.0,0
European Locations,Austria,5.0,0.7,342082,173.5,8
European Locations,Belgium,0.0,0.0,0,0.0,0
European Locations,"Canary Islands (e.g. Tenerife, Lanzarote)",2.0,0.4,133426,100.0,3
European Locations,Croatia,3.4,0.7,230457,171.2,2
European Locations,Czech Republic,1.0,0.3,70118,76.9,2
European Locations,Denmark,0.0,0.0,0,0.0,0
European Locations,Finland,0.0,0.0,0,0.0,0
European Locations,France,19.1,1.0,1298817,241.4,25
European Locations,Germany,13.4,1.1,913168,266.1,18
European Locations,Greece,12.5,1.2,849646,299.2,19
European Locations,Hungary,0.0,0.0,0,0.0,0
European Locations,Iceland,0.0,0.0,0,0.0,0
European Locations,Ireland,14.9,1.9,1018332,460.0,22
European Locations,Italy,24.3,1.4,1656710,325.8,35
European Locations,Malta,0.0,0.0,0,0.0,0
European Locations,Netherlands,0.0,0.0,0,0.0,0
European Locations,Norway,0.0,0.0,0,0.0,0
European Locations,Poland,2.9,0.7,200344,165.9,4
European Locations,Portugal,6.4,0.9,437609,214.8,7
European Locations,Slovenia,0.0,0.0,0,0.0,0
European Locations,Spain,15.6,1.2,1060905,285.6,20
European Locations,Sweden,0.0,0.0,0,0.0,0
European Locations,Switzerland,11.4,0.8,778300,201.9,16
European Locations,Turkey,4.0,0.6,275727,151.7,3
European Locations,UK,18.8,1.1,1282317,263.5,26
European Locations,"Nordics (Sweden, Denmark, Norway etc) (To Q1 2023)",11.0,1.1,751290,275.3,15
European Locations,Other European Destination,1.5,0.6,101958,139.4,3
Americas Locations,Argentina,4.1,0.5,281172,129.7,6
Americas Locations,Bahamas,0.0,0.0,0,0.0,0
Americas Locations,Barbados,0.0,0.0,0,0.0,0
Americas Locations,Brazil,5.8,0.7,398059,176.8,8
Americas Locations,Canada,24.2,1.5,1649661,358.7,34
Americas Locations,Dominican Republic,0.0,0.0,0,0.0,0
Americas Locations,Jamaica,0.0,0.0,0,0.0,0
Americas Locations,Mexico,23.2,1.9,1580859,454.3,32
Americas Locations,Puerto Rico,0.0,0.0,0,0.0,0
Americas Locations,USA,0.0,0.0,0,0.0,0
Americas Locations,"Caribbean (e.g. Dominican Republic, Cuba, Jamaica) (To Q1 2023)",29.8,2.5,2033404,592.9,41
Americas Locations,Other Central / Southern American destination,7.0,1.6,480369,396.4,11
Africa and Middle Eastern Locations,Botswana,1.2,0.6,79266,143.9,2
Africa and Middle Eastern Locations,Dubai / UAE,4.3,0.4,290797,88.4,6
Africa and Middle Eastern Locations,Egypt,1.3,0.2,86156,53.6,2
Africa and Middle Eastern Locations,Israel,1.6,0.5,106666,130.5,3
Africa and Middle Eastern Locations,Jordan,0.0,0.0,0,0.0,0
Africa and Middle Eastern Locations,Kenya,0.5,0.1,33996,35.9,1
Africa and Middle Eastern Locations,Mauritius,0.5,0.1,33996,26.9,1
Africa and Middle Eastern Locations,Morocco,2.4,0.6,165273,140.1,3
Africa and Middle Eastern Locations,Qatar,3.4,0.6,233080,135.1,5
Africa and Middle Eastern Locations,Rwanda,0.0,0.0,0,0.0,0
Africa and Middle Eastern Locations,Saudi Arabia,1.6,0.2,110057,52.5,2
Africa and Middle Eastern Locations,Seychelles,0.0,0.0,0,0.0,0
Africa and Middle Eastern Locations,South Africa,2.9,0.7,200736,166.6,4
Africa and Middle Eastern Locations,Tanzania,0.5,0.2,33996,51.0,1
Africa and Middle Eastern Locations,Tunisia,0.0,0.0,0,0.0,0
Africa and Middle Eastern Locations,Other Middle Eastern destination,0.0,0.0,0,0.0,0
Africa and Middle Eastern Locations,Other African destination,0.0,0.0,0,0.0,0
Regions for International Vacations,"Americas (North America, South America, Central America, Caribbean)",53.6,1.3,3655529,321.3,75
Regions for International Vacations,"Asia Pacific (Central & South Asia, Northeastern Asia, Southeastern Asia, Australia and Oceania)",17.2,0.2,1169458,49.9,25
Regions for International Vacations,"Europe (Northern Europe, Southern Europe, Eastern Europe, Western Europe)",48.5,0.9,3302376,220.4,69
Regions for International Vacations,"Middle East / Africa (Middle East, Northern Africa, Southern Africa)",8.3,0.4,562737,90.1,12
Countries for International Vacations,Argentina,4.1,0.5,281172,129.7,6
Countries for International Vacations,Australia,5.2,0.3,356885,64.8,8
Countries for International Vacations,Austria,5.0,0.7,342082,173.5,8
Countries for International Vacations,Bahamas,0.0,0.0,0,0.0,0
Countries for International Vacations,Barbados,0.0,0.0,0,0.0,0
Countries for International Vacations,Belgium,0.0,0.0,0,0.0,0
Countries for International Vacations,Botswana,1.2,0.6,79266,143.9,2
Countries for International Vacations,Brazil,5.8,0.7,398059,176.8,8
Countries for International Vacations,Cambodia,0.7,0.1,50216,27.0,1
Countries for International Vacations,Canada,24.2,1.5,1649661,358.7,34
Countries for International Vacations,"Canary Islands (e.g. Tenerife, Lanzarote)",2.0,0.4,133426,100.0,3
Countries for International Vacations,China,0.0,0.0,0,0.0,0
Countries for International Vacations,Croatia,3.4,0.7,230457,171.2,2
Countries for International Vacations,Czech Republic,1.0,0.3,70118,76.9,2
Countries for International Vacations,Denmark,0.0,0.0,0,0.0,0
Countries for International Vacations,Dominican Republic,0.0,0.0,0,0.0,0
Countries for International Vacations,Dubai / UAE,4.3,0.4,290797,88.4,6
Countries for International Vacations,Egypt,1.3,0.2,86156,53.6,2
Countries for International Vacations,Finland,0.0,0.0,0,0.0,0
Countries for International Vacations,France,19.1,1.0,1298817,241.4,25
Countries for International Vacations,Germany,13.4,1.1,913168,266.1,18
Countries for International Vacations,Greece,12.5,1.2,849646,299.2,19
Countries for International Vacations,Hong Kong,0.0,0.0,0,0.0,0
Countries for International Vacations,Hungary,0.0,0.0,0,0.0,0
Countries for International Vacations,Iceland,0.0,0.0,0,0.0,0
Countries for International Vacations,India,5.5,1.2,376793,288.2,7
Countries for International Vacations,Indonesia,0.7,0.1,50216,17.4,1
Countries for International Vacations,Ireland,14.9,1.9,1018332,460.0,22
Countries for International Vacations,Israel,1.6,0.5,106666,130.5,3
Countries for International Vacations,Italy,24.3,1.4,1656710,325.8,35
Countries for International Vacations,Jamaica,0.0,0.0,0,0.0,0
Countries for International Vacations,Japan,8.3,0.4,562661,87.9,13
Countries for International Vacations,Jordan,0.0,0.0,0,0.0,0
Countries for International Vacations,Kenya,0.5,0.1,33996,35.9,1
Countries for International Vacations,Malaysia,1.8,0.1,120970,23.1,3
Countries for International Vacations,Maldives,2.1,0.1,141043,24.1,3
Countries for International Vacations,Malta,0.0,0.0,0,0.0,0
Countries for International Vacations,Mauritius,0.5,0.1,33996,26.9,1
Countries for International Vacations,Mexico,23.2,1.9,1580859,454.3,32
Countries for International Vacations,Morocco,2.4,0.6,165273,140.1,3
Countries for International Vacations,Netherlands,0.0,0.0,0,0.0,0
Countries for International Vacations,New Zealand,4.5,0.3,307980,62.1,7
Countries for International Vacations,Norway,0.0,0.0,0,0.0,0
Countries for International Vacations,Poland,2.9,0.7,200344,165.9,4
Countries for International Vacations,Portugal,6.4,0.9,437609,214.8,7
Countries for International Vacations,Puerto Rico,0.0,0.0,0,0.0,0
Countries for International Vacations,Qatar,3.4,0.6,233080,135.1,5
Countries for International Vacations,Rwanda,0.0,0.0,0,0.0,0
Countries for International Vacations,Saudi Arabia,1.6,0.2,110057,52.5,2
Countries for International Vacations,Seychelles,0.0,0.0,0,0.0,0
Countries for International Vacations,Singapore,3.6,0.1,248710,34.3,4
Countries for International Vacations,Slovenia,0.0,0.0,0,0.0,0
Countries for International Vacations,South Africa,2.9,0.7,200736,166.6,4
Countries for International Vacations,South Korea,2.9,0.2,199074,50.0,4
Countries for International Vacations,Spain,15.6,1.2,1060905,285.6,20
Countries for International Vacations,Sri Lanka,0.0,0.0,0,0.0,0
